id	sent	text
29850	8.0	"посмотрела хуйнявый пиратский трейлер ""Мстителей 3: Война Бесконечности"", но БЛЯААА ЭТО ЭПИК РИЛИ💔💔💔 поскорей бы 2018😭 все2 там олох ни могу"
1518	1.0	RT @ivanovo_er: 🎧Об итогах девятилетней работы @ROP37 и проекте #СкораяСоциальнаяПомощь сегодня в 17.00 на @ivanovo_106_7fm расскажет Екате…
24770	8.0	RT @_XoXokai88: Ох, Чонин 💔💔💔 https://t.co/6cf8cmRpU6
92	1.0	Бүжмээр 🎧💃💃 https://t.co/GcMMjsL4Fb
8063	3.0	Как же меня раздражает, что значение имени для меня играет огромную роль 😭🤧 Уже давно бы остановила свой выбор, но нет 😑😑
86	6.0	"RT @pizdanumderone: МЕНЯ ПРЯМ БЕСИТ КОГДА ОФИГЕННУЮ ПАРУ СЛИВАЮТ И ПИХАЮТ ""ОТНОШЕНИЯ"" ВЫСОСАНЫЕ ИЗ ДРУЖБЫ😡😤 #TeenWolf #maleo #TeenWolfAtSDC…"
2028	8.0	Курить хочу 😭💔
40	6.0	Да ладно он к ней вернется???? БЛЯДЬ бляяяяя и зачем я наткнулась на спойлер 😡😡😡😡😡😡
35685	3.0	RT @cliqueassick: РЕБЯТА!!! ВЫ ДОЛЖНЫ ЭТО СДЕЛАТЬ!!! Я МЕЧТАЛА ОБ ЭТОМ С УТРОБА 😭😭😭😭😭😭😭😭😭😭😭😭 https://t.co/lyuA7JqCRw
19657	3.0	ребят. там оказывается на обороте опровержение блять 😭 тока щас увидел https://t.co/xNBKB93ySl
786	0.0	RT @panoff_m: Пляж Пуэрто Чикама – место, где рождаются самые длинные в мире волны...🌊🌊🌊☀️👍😉🐻⚓️ https://t.co/nKJUPBQZnx
13826	3.0	Так много мыслей и мечтаний у каждого из нас... 🤐 И так горько, что мы не можем осуществить всё 😭 #спокойнойночи #времяподуматьогрустном
330	0.0	Өглөөний мэнд  🌼☀️🌼☀️
6714	8.0	В мире , где есть всё, Мне не хватает тебя.   Мне грустно 💔 https://t.co/wfsdTnrrTz
2555	7.0	Благодарна людям которые появились в моей жизни❤️ Хоть мы и не знакомы 5-10 лет,но для мне они и за 1-2года стали очень близкими людьми😌
8975	6.0	Здравствуйте 3 месяца в очках😬😡
9094	5.0	RT @SV55294286: Ребяяят!Помогите ретвитом🙏🏼😔 https://t.co/xdBySCm282
623	1.0	Давайте слушать Stuck In A Beat 🎧!  С 21:00 и до 23:00 тебя ждёт #StuckInABeat от @AlexandrovRoman на #DFM https://t.co/BRzm5INmxs
38259	3.0	Пусеньки😭
7749	5.0	@mouse_ahuenna Пока 😔😧
1805	0.0	RT @danstkirs: Доброе утро, мои ненаглядные котики!🐱🐱🐱🌻🌹🍀🍁🌷🌼🌞☀️🌟✨Всем прекрасного понедельника!!! https://t.co/hoMKmrUei1
27200	8.0	Новый клип Лазарева прям до слёз💔💔
43123	3.0	RT @ForbesAnka: Гарри исполнил «Story Of My Life» на своем концерте в Нью-Йорке😭😭❤️ https://t.co/5uGcPJLnlH
13053	8.0	"RT @Broudi25: а вы знали что сто шагов назад не ""тихо на пальцах"" а ""тихого вальса""? РАЗРЫВ ШАБЛОНА 💔"
10330	5.0	RT @nastyusha679: Зачем я обновила вк? Мне совсем не нравится 😔
1594	0.0	-она была сделана из солнечного света☀️ https://t.co/v136bucD9c
2320	9.0	@xoxoxobymilo @BlazeTVrussia @DonaldBucks Я рад что я не один такой 🙏🏻😅😅
384	9.0	Ну лааадно, ждем воскресенье😏😏🤙🏻 барыта учуойдук аастын эрээ🙏🏻 барыта сатаннын)
7093	6.0	RT @xurdncal: Такое ощущение, что в министерстве Культуры засело мощное ЛГБТэшное лобби. Иное объяснение тому, что этой осенью на экранах с…
28706	8.0	@Disarws @ZSen21 Эх, да💔
27604	8.0	Танцульки от Брендона бесценны 💔🙏🏻 https://t.co/Uhmlt4FOnE
605	1.0	"BTS выпустили альбом💖🎧 ""Love Yourself""💖🎧, поэтому я решила прислушаться к ним и любить себя👩🔝, хоть это и очень сло… https://t.co/vdkGN9DNOg"
21900	3.0	RT @vinishko0455: Блять ребята, мне хочется плакать когда читаю это😭 НАМДЖУН БЛЯЯЯТЬ ❤️❤️❤️❤️ https://t.co/XataXL1pFO
24298	8.0	Блин, нравится то, что тут и гетные, и слеш пейринги оч годные 💔💔💔
3259	0.0	Такое настроение хорошее, на удивление😍☀️
297	9.0	RT @BalashovaRus: Девочки,подскажите в каких приложениях на фоточках рисуете 🙏🏻😭
1434	0.0	@Wixsy21 @__sooqa @Ch_1225 @huisasain @Alexzaiac1 @sty_chan @tetekfb @NikiToni4 @avocado_mrr @nastyapark1995 Утречка☀️💙
1156	1.0	Сегодня был класный день в школе👍 Мы на каждом уроке слушали музыку🎶🎵🎧🎼😍 А потом после уроков мы с подругой пошли на концерт но ево не было
1275	1.0	"""А ты мне объясни зачем любили мы""🎧🎤"
8053	6.0	@whoops2240 Хватит это так называть 😡 Всегда пожалуйста
4272	9.0	@wanderer_5 @edinorogPo @despisedbylife @minkaya_army @Saharok_Suga93 @akkerman_if @spasitepls @taexhgucci… https://t.co/MzSZcEGa9g
3681	0.0	Думаю эмоции нашей дочурки Джадочки в полной мере выражают то, что отдых удался🤗☺️😍🙌🏻🌊☀️ @ Akka… https://t.co/tTxrH67OM3
611	0.0	8:52 am доброе утро, лента☀️ Всем прекрасного дня. Скоро выходные, а это значит, что мои каникулы заканчиваются :с
7953	6.0	Завидую тем уродцам, которые сейчас под одеялом😑😑😡
10254	5.0	@LidiyaWinter @Businka_Dori У тебя материться нельзя 😔
2956	9.0	дома страшно без света ☹️😭 приходите ко мне или позовите в гости к себе 🙏🏻
4365	9.0	"спасибо боженька за кнопочку ""игнорировать"" в твиттере 🙏🏻"
19344	8.0	RT @leprasorium: После наводнения 😢💔 Сердце матери ❤🐕 https://t.co/5xxsQLIzTJ
1900	0.0	RT @Bgmirin: @Vikity281280 Пой почаще ☀️🎶 )!! Доброе самое утро, Вика ))) https://t.co/8MFBZZThqz
3195	9.0	Одолжите 10 тысяч пожалуйста, умоляю 😭😭😭😭😭🙏🏻🙏🏻🙏🏻🙏🏻😭😭😭😭
2378	0.0	RT @YourKostroma: Цирковые животные впервые почувствовавшие свободу ☀️ https://t.co/3zCgXyLdfK
1750	9.0	@aynuuur1 Можно пожалуйста переродиться славянкой 🙏🏻
3004	5.0	Мне бы ракетой,улететь на другую планету😔🚀 https://t.co/oSn5Cg60ml
1598	9.0	@v2r_rx Слава Богу за все🙏🏻🙏🏻🙏🏻
4822	5.0	Зашла в твиттер новости посмотреть... Как обычно, ничего хорошего 😔
1288	1.0	я видел все ее припадки, а ты точно нет🎧😍
31952	3.0	RT @janejonsxx: Лотти посвятила свою книгу Джоанне ❤️😭  — Для моей мамы...которая являлась моим самым большим фанатом и всегда верила в мен…
3278	7.0	Когда решила стать ослепительно блестящей 😂❤️ https://t.co/9q8Lyd8v2B
1024	0.0	RT @danstkirs: Как мужикам с утра не нальёшь, так целый день и нет никого. Ну давайте, по пять грамм!😊🍁😋🐱🦊🍀🍂🌞☀️💥 https://t.co/BuOspU5m1G
13304	3.0	на улице слишком холодно для меня 😭 я хочу остаться дома
11	1.0	Ты ещё любишь просто ответь ,чтобы знала я сгорать или гореть 🎧
26303	8.0	Сижу и думаю, что сейчас напишу, как обычно, подруге , проходит пару секунд и до меня доходит, что уже прошло 2 года... а я не верю 💔
